age,region,education_level,education_field,occupation_category,starting_income,income_growth_rate,current_savings,savings_rate,debt_level,property_price,price_per_sqm,property_type,property_region,years_to_readiness
26,HE,bachelor,psychology,SocialCare,32908,0.028,43563,0.093,41654,627192,6744,Loft,BY,32
19,HH,bachelor,healthcare,Healthcare,39914,0.024,29547,0.128,11696,104916,3747,Loft,BY,0
24,HH,apprenticeship,Retail,Retail,23149,0.032,4801,0.109,38805,288569,4891,Penthouse,BY,16
23,BE,master,data_science,STEM,72381,0.051,8434,0.19,36310,718479,7407,Penthouse,NW,8
22,HH,bachelor,data_science,STEM,53145,0.071,48280,0.181,7297,691092,8748,Penthouse,HE,8
28,HE,master,economics,Finance,54167,0.05,28564,0.211,22117,229026,5586,Penthouse,BY,2
25,BE,none,none,TechSelfTaught,46708,0.045,61772,0.097,14185,107900,4316,Maisonette,BY,0
30,HE,apprenticeship,OfficeAdmin,OfficeAdmin,35672,0.022,28273,0.091,37260,371448,5544,Loft,HE,13
25,HH,none,none,Service,29361,0.022,43380,0.119,29837,1337427,11431,Maisonette,HE,40
19,NW,bachelor,data_science,STEM,66972,0.052,37669,0.167,34535,417632,6736,Loft,BE,4
28,HH,none,none,SkilledTrade,30628,0.03,65158,0.109,31764,955395,9099,Penthouse,BE,40
19,NW,apprenticeship,SkilledTrade,SkilledTrade,40556,0.033,23930,0.136,37801,794020,10730,Loft,BE,28
27,BY,apprenticeship,Logistics,Logistics,33156,0.017,17830,0.13,42,574680,4789,Apartment,HE,40
27,HH,bachelor,education,Education,35800,0.029,25806,0.119,18969,497490,10815,Maisonette,HE,20
21,NW,bachelor,social_sciences,SocialCare,38595,0.022,42884,0.074,40197,579940,5420,Loft,BY,29
24,HH,bachelor,engineering,STEM,51678,0.079,31479,0.169,994,420168,7503,Maisonette,HE,5
21,BY,none,none,Service,23608,0.013,13051,0.04,16816,691092,8748,Penthouse,HE,40
28,BE,apprenticeship,SkilledTrade,SkilledTrade,35986,0.023,8131,0.141,31340,243342,7374,Apartment,BY,8
19,BW,master,healthcare,Healthcare,44868,0.031,7960,0.061,36212,180480,4512,Loft,HH,9
20,BY,master,economics,Finance,54027,0.052,43088,0.221,29196,574368,11966,Maisonette,NW,6
29,BW,bachelor,psychology,SocialCare,36865,0.021,15137,0.081,15370,151527,2859,Loft,BW,5
18,HH,none,none,TechSelfTaught,47794,0.053,31627,0.081,22792,318528,9954,Apartment,BE,7
30,NW,bachelor,business,Finance,54597,0.056,34708,0.137,40689,775010,8158,Apartment,BW,12
23,HE,bachelor,engineering,STEM,54358,0.073,30738,0.211,12475,328358,8641,Apartment,HE,3
20,HE,master,business,Finance,63627,0.065,23794,0.182,38535,587523,7437,Apartment,BW,7
26,HH,apprenticeship,SkilledTrade,SkilledTrade,44429,0.014,57235,0.051,6014,587523,7437,Apartment,BW,37
25,HE,apprenticeship,Retail,Retail,27401,0.037,58814,0.133,268,556270,10114,Penthouse,BW,26
22,BY,none,none,Sales,30616,0.043,45487,0.122,20674,854572,8062,Penthouse,NW,30
27,NW,none,none,SkilledTrade,30801,0.032,20498,0.088,34323,653112,6948,Maisonette,HE,31
24,HH,none,none,TechSelfTaught,39463,0.062,6985,0.132,9575,651242,11038,Maisonette,BE,15
24,BW,apprenticeship,Retail,Retail,22709,0.019,27846,0.075,10891,326295,7251,Maisonette,HE,32
23,BW,apprenticeship,OfficeAdmin,OfficeAdmin,34913,0.033,316,0.101,7753,243342,7374,Apartment,BY,12
25,BY,bachelor,education,Education,39790,0.027,30724,0.1,32671,758656,11854,Apartment,HH,33
30,HH,bachelor,data_science,STEM,52581,0.054,73931,0.103,3278,333216,2848,Loft,HE,0
30,BE,bachelor,arts_humanities,Arts,32463,0.024,49258,0.077,47715,167376,5072,Maisonette,BW,0
19,HH,none,none,Service,27422,0.02,7053,0.092,22488,676026,6318,Maisonette,BY,40
28,BY,bachelor,healthcare,Healthcare,34989,0.031,59836,0.132,33179,645696,5472,Apartment,HH,28
30,BW,none,none,Sales,41002,0.035,25516,0.13,46028,491862,11711,Loft,HE,12
19,BE,apprenticeship,Logistics,Logistics,28695,0.022,36564,0.066,30627,631476,11694,Maisonette,HH,40
18,BE,none,none,SkilledTrade,30944,0.027,14372,0.131,21232,126840,4530,Penthouse,HH,3
25,NW,bachelor,computer_science,STEM,58784,0.064,2167,0.23,15051,811426,10538,Apartment,BY,9
25,HH,bachelor,engineering,STEM,58475,0.059,42990,0.237,17051,709080,6220,Penthouse,BW,8
19,BE,none,none,Service,26050,0.029,5876,0.114,40024,509291,4507,Penthouse,BW,32
21,BY,bachelor,arts_humanities,Arts,35484,0.013,45754,0.06,43579,556270,10114,Penthouse,BW,40
23,BW,apprenticeship,Retail,Retail,22602,0.015,53716,0.06,21908,761588,8102,Apartment,BE,40
27,BY,none,none,SkilledTrade,32062,0.035,60658,0.136,31511,243342,7374,Apartment,BY,0
25,BE,master,healthcare,Healthcare,44905,0.024,23333,0.111,28452,515160,8586,Loft,BE,16
29,NW,bachelor,social_sciences,SocialCare,36363,0.023,61643,0.096,8297,674829,6957,Penthouse,HH,38
22,BE,master,psychology,SocialCare,36604,0.021,39151,0.088,26425,678419,5701,Penthouse,BW,40
21,BY,none,none,TechSelfTaught,54158,0.065,8172,0.19,46755,491862,11711,Loft,HE,7
19,NW,master,psychology,SocialCare,44269,0.022,44796,0.075,21338,595930,5182,Apartment,NW,24
30,BW,apprenticeship,Logistics,Logistics,34954,0.019,46218,0.144,1448,362296,7876,Penthouse,BW,14
23,NW,bachelor,business,Finance,48396,0.069,49782,0.13,29766,596700,9945,Penthouse,BY,9
19,BW,apprenticeship,OfficeAdmin,OfficeAdmin,38162,0.014,31312,0.052,47832,637767,9243,Apartment,BY,40
22,BY,none,none,Service,32243,0.027,22104,0.057,29191,791896,10024,Loft,NW,40
18,BY,apprenticeship,Retail,Retail,27393,0.023,32377,0.055,13444,168704,2636,Maisonette,BY,1
29,BW,bachelor,data_science,STEM,64079,0.074,70257,0.118,4945,155204,3374,Maisonette,NW,0
19,HE,master,engineering,STEM,56443,0.079,45860,0.131,35535,381276,10591,Penthouse,BE,4
29,HH,none,none,Sales,41780,0.037,42583,0.071,5623,587523,7437,Apartment,BW,18
19,BE,none,none,Service,29130,0.023,13275,0.067,26885,199276,4529,Maisonette,NW,12
21,BW,bachelor,business,Finance,50222,0.057,24704,0.141,28525,651242,11038,Maisonette,BE,11
23,BY,master,computer_science,STEM,57967,0.076,38166,0.117,6055,517235,7285,Apartment,BY,8
21,HH,none,none,Service,30072,0.015,8039,0.1,48523,227556,6321,Penthouse,BY,12
21,BW,master,healthcare,Healthcare,43216,0.025,10337,0.14,41447,1110899,10999,Maisonette,NW,40
18,BW,none,none,Service,31385,0.027,33165,0.071,39513,674829,6957,Penthouse,HH,38
29,BW,apprenticeship,OfficeAdmin,OfficeAdmin,36524,0.033,59923,0.07,31033,517914,7506,Loft,HE,18
21,BY,master,education,Education,47078,0.028,49810,0.081,38489,563806,7619,Loft,BY,15
25,BY,master,social_sciences,SocialCare,42639,0.023,28086,0.05,32091,515160,8586,Loft,BE,26
21,HH,bachelor,social_sciences,SocialCare,35260,0.028,18414,0.062,33447,640528,6536,Maisonette,NW,32
26,BE,master,business,Finance,54713,0.044,52885,0.148,30041,709080,6220,Penthouse,BW,12
25,BW,bachelor,engineering,STEM,52328,0.08,4746,0.246,8910,463148,3892,Apartment,HE,6
26,HE,master,healthcare,Healthcare,44587,0.039,25720,0.117,35889,318528,9954,Apartment,BE,7
21,HE,master,data_science,STEM,62730,0.076,33064,0.177,33250,374484,8511,Maisonette,BW,4
20,BE,none,none,Service,24108,0.011,18370,0.102,11958,314691,8069,Penthouse,HH,40
20,BE,bachelor,mathematics,STEM,54161,0.069,18751,0.119,21580,938013,8301,Penthouse,HH,15
20,NW,bachelor,social_sciences,SocialCare,39645,0.027,5744,0.065,30150,318528,9954,Apartment,BE,18
18,HE,master,education,Education,48145,0.026,31532,0.104,16057,573459,8311,Loft,HH,16
29,BW,master,engineering,STEM,67314,0.063,37665,0.157,38637,241735,3719,Apartment,BY,1
25,BE,none,none,TechSelfTaught,47883,0.068,54622,0.14,48493,420168,7503,Maisonette,HE,4
28,BW,none,none,TechSelfTaught,45886,0.066,40302,0.157,15771,333216,2848,Loft,HE,4
24,BY,none,none,TechSelfTaught,42392,0.065,3514,0.174,36899,490268,10658,Loft,HH,10
23,BW,apprenticeship,Mechatronics,Mechatronics,40214,0.034,42748,0.054,6539,750165,11541,Loft,BW,29
23,BE,apprenticeship,OfficeAdmin,OfficeAdmin,36433,0.031,12884,0.14,11552,568008,6762,Loft,BW,22
20,NW,bachelor,data_science,STEM,63026,0.054,42016,0.135,22585,338240,5285,Apartment,HH,3
28,HH,apprenticeship,Logistics,Logistics,35975,0.022,37939,0.092,23816,393960,3752,Maisonette,BE,15
23,BW,master,psychology,SocialCare,42936,0.029,55777,0.079,1458,637767,9243,Apartment,BY,22
19,HH,apprenticeship,Retail,Retail,23017,0.037,21467,0.104,48905,515160,8586,Loft,BE,29
19,HE,apprenticeship,SkilledTrade,SkilledTrade,43233,0.019,8877,0.069,49151,388830,5982,Maisonette,NW,20
20,BY,none,none,TechSelfTaught,37715,0.062,46197,0.167,34757,409675,11705,Maisonette,NW,6
26,NW,bachelor,arts_humanities,Arts,34133,0.023,5541,0.06,26946,372555,7305,Maisonette,HH,25
28,BE,master,psychology,SocialCare,40565,0.02,7756,0.056,13415,93027,2819,Penthouse,BW,5
29,BW,none,none,SkilledTrade,42080,0.03,70269,0.092,19709,264565,7559,Maisonette,NW,0
22,BW,apprenticeship,SkilledTrade,SkilledTrade,32286,0.026,6608,0.066,9425,610736,5453,Penthouse,BW,34
21,BW,master,social_sciences,SocialCare,45731,0.029,22935,0.083,31975,264565,7559,Maisonette,NW,8
29,HH,master,mathematics,STEM,66890,0.064,58335,0.173,40975,800025,10667,Loft,HE,7
30,BE,apprenticeship,OfficeAdmin,OfficeAdmin,34682,0.012,43122,0.084,16407,187572,6468,Maisonette,BW,0
27,BY,bachelor,psychology,SocialCare,44345,0.027,31445,0.099,3290,788082,8474,Maisonette,HE,30
23,BE,apprenticeship,OfficeAdmin,OfficeAdmin,31540,0.029,25387,0.097,39731,563806,7619,Loft,BY,29
22,BE,bachelor,mathematics,STEM,50943,0.054,22031,0.113,6685,481797,7191,Apartment,HE,10
19,BY,master,business,Finance,55327,0.05,6986,0.179,11463,191607,4913,Penthouse,HH,3
24,BW,bachelor,economics,Finance,45016,0.044,37371,0.2,17514,598000,9200,Apartment,NW,12
21,BW,none,none,TechSelfTaught,50606,0.047,34805,0.197,26307,1086930,9290,Loft,NW,22
23,BY,none,none,Sales,46472,0.058,20825,0.123,14292,766476,7097,Penthouse,BY,15
23,BW,apprenticeship,Mechatronics,Mechatronics,38297,0.031,16470,0.129,48480,509291,4507,Penthouse,BW,17
30,BY,master,education,Education,40457,0.024,52695,0.062,23151,227556,6321,Penthouse,BY,0
26,NW,master,social_sciences,SocialCare,36814,0.029,8424,0.064,10503,155204,3374,Maisonette,NW,9
30,BW,master,data_science,STEM,77649,0.054,40733,0.185,16220,630981,5393,Maisonette,BE,6
25,BE,bachelor,arts_humanities,Arts,36495,0.022,29923,0.062,12055,107900,4316,Maisonette,BY,0
24,BW,apprenticeship,Retail,Retail,23997,0.038,35924,0.146,46168,318528,9954,Apartment,BE,14
28,BE,bachelor,psychology,SocialCare,39889,0.024,3812,0.072,17856,270135,3915,Apartment,HH,15
22,HE,master,engineering,STEM,59345,0.07,8912,0.169,38541,704880,6408,Loft,NW,10
27,BE,none,none,Service,31883,0.029,50535,0.063,14006,1250596,10781,Maisonette,BE,40
18,BY,apprenticeship,Retail,Retail,25426,0.017,33706,0.092,27367,924635,9733,Maisonette,HH,40
27,HE,apprenticeship,Logistics,Logistics,35886,0.01,11609,0.074,23862,718479,7407,Penthouse,NW,40
30,BW,master,economics,Finance,52760,0.057,28141,0.212,33412,352704,11022,Apartment,BW,4
29,HH,master,arts_humanities,Arts,37628,0.015,58903,0.038,21451,638280,5910,Apartment,HE,40
27,NW,bachelor,psychology,SocialCare,38183,0.024,40526,0.053,24868,353738,4594,Apartment,BY,13
21,NW,bachelor,economics,Finance,45048,0.045,29548,0.219,3016,515160,8586,Loft,BE,9
28,BW,apprenticeship,Mechatronics,Mechatronics,32251,0.02,15665,0.059,48607,419253,6873,Maisonette,BW,27
23,HE,apprenticeship,OfficeAdmin,OfficeAdmin,36062,0.031,7219,0.125,24224,741376,11584,Penthouse,NW,31
19,BE,apprenticeship,Retail,Retail,23755,0.021,29386,0.143,44906,489190,4615,Loft,HH,40
18,HH,none,none,Sales,42646,0.042,30598,0.096,627,412844,7118,Loft,BY,11
26,NW,none,none,SkilledTrade,42397,0.029,21990,0.137,44692,1040052,9204,Loft,NW,40
20,NW,apprenticeship,SkilledTrade,SkilledTrade,39840,0.01,15934,0.138,28996,264252,4636,Penthouse,HH,7
23,HE,master,social_sciences,SocialCare,39625,0.023,34725,0.054,20024,241735,3719,Apartment,BY,6
25,BW,none,none,SkilledTrade,31231,0.035,54123,0.137,13686,410187,5619,Apartment,HH,15
27,NW,master,arts_humanities,Arts,42140,0.011,65113,0.074,28085,558888,9636,Maisonette,HE,40
19,BW,apprenticeship,OfficeAdmin,OfficeAdmin,31923,0.024,11448,0.089,37483,181445,3299,Loft,HE,8
21,BW,master,mathematics,STEM,61627,0.073,3232,0.185,48120,794020,10730,Loft,BE,10
19,NW,none,none,SkilledTrade,39869,0.028,44340,0.102,27478,568008,6762,Loft,BW,21
27,BE,none,none,Sales,45940,0.047,30396,0.177,29742,221116,4172,Apartment,HH,2
20,BY,bachelor,business,Finance,42794,0.066,41761,0.194,23905,437360,5467,Loft,BY,5
23,BY,master,computer_science,STEM,68724,0.062,39886,0.241,21184,243600,6960,Loft,NW,1
18,NW,apprenticeship,OfficeAdmin,OfficeAdmin,39169,0.016,35406,0.07,7914,664480,8306,Maisonette,NW,40
30,HE,none,none,Sales,44696,0.036,8715,0.066,13008,638280,5910,Apartment,HE,25
27,BW,bachelor,social_sciences,SocialCare,41751,0.027,10412,0.076,16937,409675,11705,Maisonette,NW,18
19,NW,master,arts_humanities,Arts,36074,0.014,5762,0.047,14951,788082,8474,Maisonette,HE,40
23,HE,apprenticeship,SkilledTrade,SkilledTrade,42716,0.019,28312,0.12,26008,352704,11022,Apartment,BW,8
19,BW,apprenticeship,OfficeAdmin,OfficeAdmin,32782,0.011,31347,0.141,10689,107900,4316,Maisonette,BY,0
29,BW,apprenticeship,Logistics,Logistics,26010,0.021,21910,0.144,20360,718479,7407,Penthouse,NW,40
20,BW,apprenticeship,OfficeAdmin,OfficeAdmin,37720,0.029,45260,0.123,45661,221116,4172,Apartment,HH,0
28,BE,apprenticeship,Mechatronics,Mechatronics,40582,0.038,4041,0.144,33394,791896,10024,Loft,NW,24
25,HH,none,none,TechSelfTaught,38214,0.065,13758,0.144,31090,732360,8616,Penthouse,HE,15
28,BY,bachelor,psychology,SocialCare,44793,0.026,8315,0.096,28729,489190,4615,Loft,HH,17
20,BY,none,none,Service,24577,0.028,9026,0.098,4027,254082,2703,Maisonette,BW,15
29,BY,master,computer_science,STEM,71477,0.053,37434,0.207,46369,419253,6873,Maisonette,BW,3
28,BE,master,healthcare,Healthcare,53529,0.033,67045,0.121,15291,568008,6762,Loft,BW,9
21,HE,bachelor,psychology,SocialCare,40156,0.028,32945,0.089,20688,401388,4316,Apartment,BY,12
25,BW,none,none,Sales,33726,0.052,42456,0.166,19019,338240,5285,Apartment,HH,5
21,HE,master,arts_humanities,Arts,43907,0.014,41713,0.058,31627,127264,3977,Maisonette,NW,0
20,BY,none,none,SkilledTrade,43570,0.037,28351,0.148,1246,371448,5544,Loft,HE,7
18,BY,bachelor,education,Education,38010,0.021,30072,0.089,28609,303870,8682,Maisonette,BW,9
28,NW,none,none,Sales,44821,0.046,13855,0.074,5154,854572,8062,Penthouse,NW,26
28,BE,bachelor,healthcare,Healthcare,33766,0.032,36575,0.082,30846,598000,9200,Apartment,NW,26
23,BW,master,arts_humanities,Arts,30099,0.012,19988,0.035,31128,357595,4207,Maisonette,BY,39
28,HH,none,none,TechSelfTaught,49428,0.044,14513,0.092,4684,730917,10593,Loft,NW,19
24,HH,master,mathematics,STEM,61506,0.054,48725,0.199,21794,627192,6744,Loft,BY,6
25,HH,master,data_science,STEM,76199,0.064,60308,0.176,26180,558000,6200,Loft,BE,4
29,BW,master,mathematics,STEM,72734,0.056,69593,0.153,44242,573459,8311,Loft,HH,4
20,BE,none,none,SkilledTrade,36424,0.026,7926,0.134,32274,352704,11022,Apartment,BW,11
29,NW,bachelor,business,Finance,54175,0.046,9256,0.136,44143,332640,3360,Apartment,NW,7
18,BE,none,none,Sales,35451,0.053,11752,0.082,23883,334656,5229,Maisonette,BE,13
24,HH,none,none,SkilledTrade,41681,0.035,36788,0.059,37613,1144304,9616,Loft,HH,38
28,HE,none,none,Service,31116,0.019,61953,0.093,10784,1214868,10473,Loft,HE,40
23,HH,none,none,TechSelfTaught,38029,0.057,48224,0.082,34138,1214868,10473,Loft,HE,27
28,BE,bachelor,healthcare,Healthcare,37635,0.028,8802,0.102,28895,938013,8301,Penthouse,HH,40
18,HE,bachelor,data_science,STEM,56405,0.063,38729,0.108,9231,638280,5910,Apartment,HE,11
27,HE,none,none,SkilledTrade,34355,0.037,22840,0.125,33699,278768,7336,Apartment,NW,7
22,HH,bachelor,social_sciences,SocialCare,38788,0.027,7343,0.057,14017,509291,4507,Penthouse,BW,29
20,BW,none,none,TechSelfTaught,35845,0.062,32444,0.095,47104,363510,4039,Apartment,BW,9
18,BW,bachelor,engineering,STEM,51363,0.063,39060,0.198,958,596919,8651,Penthouse,BW,7
19,BW,master,economics,Finance,52538,0.041,14950,0.151,27422,332640,3360,Apartment,NW,6
29,NW,master,mathematics,STEM,59325,0.064,60690,0.108,6381,187572,6468,Maisonette,BW,0
22,HE,master,mathematics,STEM,67906,0.067,43121,0.185,25794,732360,8616,Penthouse,HE,7
25,HH,bachelor,arts_humanities,Arts,35917,0.012,31621,0.045,31403,318528,9954,Apartment,BE,18
30,BW,bachelor,economics,Finance,46211,0.041,12658,0.141,18064,353738,4594,Apartment,BY,8
25,BY,none,none,Service,24688,0.013,43185,0.065,18843,583362,7202,Maisonette,HH,40
26,BY,apprenticeship,Logistics,Logistics,32942,0.012,23222,0.117,11604,596700,9945,Penthouse,BY,40
20,BE,bachelor,education,Education,38559,0.024,32004,0.068,36265,991186,11942,Maisonette,BY,40
20,BW,bachelor,data_science,STEM,54168,0.08,6104,0.213,31837,709080,6220,Penthouse,BW,9
22,NW,master,arts_humanities,Arts,35218,0.03,1065,0.07,8667,277750,5050,Loft,BE,17
24,NW,none,none,Sales,43036,0.032,5661,0.105,28648,286770,8690,Maisonette,BE,10
20,NW,apprenticeship,Logistics,Logistics,32909,0.018,17121,0.056,34619,251559,3267,Maisonette,NW,16
20,BY,apprenticeship,SkilledTrade,SkilledTrade,40980,0.02,14029,0.053,48697,598000,9200,Apartment,NW,34
25,HE,bachelor,arts_humanities,Arts,33308,0.016,11305,0.073,46624,1218048,11712,Loft,HE,40
26,BE,bachelor,mathematics,STEM,58491,0.066,64799,0.127,6415,181445,3299,Loft,HE,0
25,BW,none,none,Service,28345,0.018,57400,0.062,43996,357595,4207,Maisonette,BY,26
28,HE,master,data_science,STEM,77038,0.071,51715,0.118,16344,596919,8651,Penthouse,BW,6
24,NW,master,education,Education,42549,0.03,20328,0.112,11589,952160,8656,Maisonette,BW,35
26,BE,none,none,Service,32009,0.024,64740,0.054,10783,338240,5285,Apartment,HH,12
23,BE,none,none,TechSelfTaught,52658,0.045,40999,0.095,5843,764286,6477,Loft,BY,16
25,BE,apprenticeship,Logistics,Logistics,26805,0.035,31169,0.145,2347,631476,11694,Maisonette,HH,32
22,NW,master,arts_humanities,Arts,39691,0.025,32133,0.074,40550,151527,2859,Loft,BW,0
22,BW,bachelor,healthcare,Healthcare,39066,0.032,13079,0.091,2929,636500,6700,Penthouse,NW,23
27,BE,apprenticeship,Logistics,Logistics,33539,0.032,60428,0.137,30595,127264,3977,Maisonette,NW,0
27,BW,none,none,SkilledTrade,34795,0.037,62827,0.066,894,318528,9954,Apartment,BE,4
22,NW,bachelor,arts_humanities,Arts,36167,0.019,26170,0.042,24569,842219,10661,Apartment,NW,40
30,NW,apprenticeship,OfficeAdmin,OfficeAdmin,38998,0.03,58497,0.126,6783,676026,6318,Maisonette,BY,27
30,BY,bachelor,data_science,STEM,62194,0.067,35574,0.224,33121,388830,5982,Maisonette,NW,3
30,NW,none,none,TechSelfTaught,36543,0.052,38544,0.154,4332,924635,9733,Maisonette,HH,23
24,BY,master,education,Education,40307,0.022,45459,0.112,9805,704880,6408,Loft,NW,36
24,BW,master,healthcare,Healthcare,42231,0.034,19419,0.119,42867,509291,4507,Penthouse,BW,13
26,BY,bachelor,arts_humanities,Arts,35737,0.01,33266,0.038,22313,234346,6167,Loft,BY,10
21,NW,apprenticeship,SkilledTrade,SkilledTrade,36002,0.037,23493,0.121,38071,651242,11038,Maisonette,BE,23
24,BY,bachelor,psychology,SocialCare,36868,0.028,26507,0.077,28762,1069965,11505,Apartment,BW,40
21,BW,bachelor,arts_humanities,Arts,31626,0.014,256,0.062,42971,317044,6097,Apartment,HE,27
27,BY,apprenticeship,Mechatronics,Mechatronics,39871,0.027,9254,0.055,19950,270135,3915,Apartment,HH,17
26,NW,master,economics,Finance,60514,0.051,11725,0.183,18965,505008,8016,Apartment,HH,7
20,BY,apprenticeship,Logistics,Logistics,27629,0.036,13156,0.148,36734,638280,5910,Apartment,HE,30
23,BW,bachelor,computer_science,STEM,52211,0.065,527,0.194,25664,1144304,9616,Loft,HH,17
21,BE,none,none,Sales,32356,0.049,40318,0.159,23592,362296,7876,Penthouse,BW,8
25,BW,none,none,TechSelfTaught,42756,0.052,47229,0.189,48167,136692,3797,Maisonette,NW,0
18,HH,apprenticeship,Logistics,Logistics,34018,0.025,29381,0.101,18203,191607,4913,Penthouse,HH,3
28,BY,apprenticeship,Logistics,Logistics,28216,0.015,18258,0.128,45343,1110899,10999,Maisonette,NW,40
18,BE,none,none,Service,31720,0.015,34421,0.041,45141,811426,10538,Apartment,BY,40
26,HE,none,none,Sales,46118,0.037,34685,0.103,7916,109260,3642,Penthouse,BW,0
29,HH,master,mathematics,STEM,70035,0.06,70932,0.15,28742,842219,10661,Apartment,NW,8
27,HH,apprenticeship,OfficeAdmin,OfficeAdmin,38922,0.036,49152,0.076,46855,610736,5453,Penthouse,BW,20
28,BW,bachelor,economics,Finance,56496,0.049,544,0.245,12642,1110899,10999,Maisonette,NW,19
24,BW,none,none,Sales,42131,0.035,55600,0.122,41749,536152,4622,Apartment,HE,14
29,BW,none,none,Sales,38881,0.059,8420,0.159,9123,136692,3797,Maisonette,NW,3
24,BW,apprenticeship,Retail,Retail,25866,0.027,40955,0.066,22702,1007480,11320,Loft,HE,40
27,BY,none,none,SkilledTrade,33977,0.029,57750,0.088,31941,669300,6693,Maisonette,BW,32
25,HH,none,none,TechSelfTaught,44077,0.06,1735,0.128,36234,230180,2708,Maisonette,BY,7
29,BY,bachelor,psychology,SocialCare,37658,0.02,51960,0.079,40991,204608,6394,Maisonette,HH,0
23,BE,apprenticeship,Retail,Retail,24823,0.02,42655,0.053,45735,664480,8306,Maisonette,NW,40
29,HH,master,education,Education,50970,0.022,22910,0.083,29697,489190,4615,Loft,HH,15
23,BW,master,business,Finance,61802,0.057,52890,0.209,26240,180480,4512,Loft,HH,0
30,BE,bachelor,psychology,SocialCare,34091,0.022,36099,0.09,43469,412844,7118,Loft,BY,20
